TENT_ID,Name,Species ID,Species (Binomial),IUCN Category,Type,Not Found in Existing mnWHA Sites
102,La Camargue,161461,Leucoraja fullonica,VU,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,161463,Rhinoptera marginata,NT,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,161464,Leucoraja circularis,EN,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,161484,Scyliorhinus stellaris,NT,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,161691,Raja brachyura,NT,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,170244,Pagellus bogaraveo,NT,Marine Fish,FALSE
102,La Camargue,170245,Dentex dentex,VU,Marine Fish,FALSE
102,La Camargue,187654,Labrus viridis,VU,Marine Fish,FALSE
102,La Camargue,91209505,Squalus acanthias,VU,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,104050689,Glaucostegus cemiculus,CR,"Sharks, Rays, Chimaeras",FALSE
102,La Camargue,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,161659,Bathyraja irrasa,NT,"Sharks, Rays, Chimaeras",TRUE
103,La Réserve naturelle nationale des Terres Australes Françaises,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,2480,Balaenoptera bonaerensis,NT,Marine Mammals,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,3897,Caretta caretta,VU,Reptiles,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,11200,Lamna nasus,VU,"Sharks, Rays, Chimaeras",FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,21858,Thunnus maccoyii,CR,Marine Fish,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,21859,Thunnus obesus,VU,Marine Fish,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
103,La Réserve naturelle nationale des Terres Australes Françaises,161391,Bathyraja murrayi,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,2150,Arvicola sapidus,VU,Terrestrial Mammals,TRUE
104,Marais salants de Guérande,2430,Austropotamobius pallipes,EN,Freshwater Crayfish,FALSE
104,Marais salants de Guérande,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
104,Marais salants de Guérande,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
104,Marais salants de Guérande,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
104,Marais salants de Guérande,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,3897,Caretta caretta,VU,Reptiles,FALSE
104,Marais salants de Guérande,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,4615,Chelonia mydas,EN,Reptiles,FALSE
104,Marais salants de Guérande,6229,Dalatias licha,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,6494,Dermochelys coriacea,VU,Reptiles,FALSE
104,Marais salants de Guérande,7859,Epinephelus marginatus,VU,Marine Fish,FALSE
104,Marais salants de Guérande,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
104,Marais salants de Guérande,10030,Hexanchus griseus,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,11200,Lamna nasus,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,11533,Lepidochelys kempii,CR,Reptiles,FALSE
104,Marais salants de Guérande,12419,Lutra lutra,NT,Terrestrial Mammals,FALSE
104,Marais salants de Guérande,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
104,Marais salants de Guérande,21860,Thunnus thynnus,EN,Marine Fish,FALSE
104,Marais salants de Guérande,39332,Squatina squatina,CR,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39352,Galeorhinus galeus,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39358,Mustelus mustelus,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39388,Sphyrna zygaena,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39397,Dipturus batis,CR,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39399,Raja clavata,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,39400,Raja microocellata,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,41712,Eubalaena glacialis,EN,Marine Mammals,FALSE
104,Marais salants de Guérande,41747,Centroscymnus coelolepis,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
104,Marais salants de Guérande,41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,41876,Odontaspis ferox,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,61408,Rostroraja alba,EN,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,63114,Chimaera monstrosa,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,63141,Oxynotus centrina,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,161425,Raja undulata,EN,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,161461,Leucoraja fullonica,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,161464,Leucoraja circularis,EN,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,161484,Scyliorhinus stellaris,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,161691,Raja brachyura,NT,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
104,Marais salants de Guérande,170244,Pagellus bogaraveo,NT,Marine Fish,FALSE
104,Marais salants de Guérande,170245,Dentex dentex,VU,Marine Fish,FALSE
104,Marais salants de Guérande,170322,Kajikia albida,VU,Marine Fish,FALSE
104,Marais salants de Guérande,91209505,Squalus acanthias,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,2430,Austropotamobius pallipes,EN,Freshwater Crayfish,FALSE
107,Parc national de Port Cros,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
107,Parc national de Port Cros,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,3854,Carcharias taurus,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,3897,Caretta caretta,VU,Reptiles,FALSE
107,Parc national de Port Cros,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,4615,Chelonia mydas,EN,Reptiles,FALSE
107,Parc national de Port Cros,6229,Dalatias licha,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,6494,Dermochelys coriacea,VU,Reptiles,FALSE
107,Parc national de Port Cros,7859,Epinephelus marginatus,VU,Marine Fish,FALSE
107,Parc national de Port Cros,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
107,Parc national de Port Cros,10030,Hexanchus griseus,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,11200,Lamna nasus,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
107,Parc national de Port Cros,21860,Thunnus thynnus,EN,Marine Fish,FALSE
107,Parc national de Port Cros,39332,Squatina squatina,CR,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39350,Leptocharias smithii,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39352,Galeorhinus galeus,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39358,Mustelus mustelus,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39388,Sphyrna zygaena,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39397,Dipturus batis,CR,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,39399,Raja clavata,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,41741,Carcharhinus brachyurus,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,41747,Centroscymnus coelolepis,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
107,Parc national de Port Cros,41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,41876,Odontaspis ferox,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,61408,Rostroraja alba,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,61418,Squatina oculata,CR,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,63114,Chimaera monstrosa,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,63120,Raja asterias,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,63131,Rhinobatos rhinobatos,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,63141,Oxynotus centrina,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,63153,Gymnura altavela,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161339,Raja radula,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161425,Raja undulata,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161461,Leucoraja fullonica,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161463,Rhinoptera marginata,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161464,Leucoraja circularis,EN,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161484,Scyliorhinus stellaris,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161691,Raja brachyura,NT,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,170244,Pagellus bogaraveo,NT,Marine Fish,FALSE
107,Parc national de Port Cros,170245,Dentex dentex,VU,Marine Fish,FALSE
107,Parc national de Port Cros,187654,Labrus viridis,VU,Marine Fish,FALSE
107,Parc national de Port Cros,91209505,Squalus acanthias,VU,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,104050689,Glaucostegus cemiculus,CR,"Sharks, Rays, Chimaeras",FALSE
107,Parc national de Port Cros,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,5660,Mecistops cataphractus,CR,Reptiles,TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,6005,Cyclanorbis senegalensis,VU,Reptiles,TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,12420,Hydrictis maculicollis,NT,Terrestrial Mammals,TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,22104,Trichechus senegalensis,VU,Marine Mammals,TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,62256,Trionyx triunguis,VU,Reptiles,TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,161320,Rhinobatos albomaculatus,VU,"Sharks, Rays, Chimaeras",TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,161495,Fontitrygon margarita,EN,"Sharks, Rays, Chimaeras",TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,192499,Conus taslei,NT,Cone Snails,TRUE
125,Réserve de Biosphère de l'Archipel des Bijagos,1793,Aonyx capensis,NT,Terrestrial Mammals,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,3897,Caretta caretta,VU,Reptiles,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,4615,Chelonia mydas,EN,Reptiles,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,6229,Dalatias licha,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,6494,Dermochelys coriacea,VU,Reptiles,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,7859,Epinephelus marginatus,VU,Marine Fish,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,10103,Hippopotamus amphibius,VU,Terrestrial Mammals,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,18175,Pristis pectinata,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,20425,Sousa teuszii,CR,Marine Mammals,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,21857,Thunnus albacares,NT,Marine Fish,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39350,Leptocharias smithii,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39352,Galeorhinus galeus,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39388,Sphyrna zygaena,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39399,Raja clavata,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,41747,Centroscymnus coelolepis,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,41871,Centrophorus squamosus,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,60180,Rhynchobatus luebberti,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,60219,Carcharhinus signatus,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,61408,Rostroraja alba,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,61417,Squatina aculeata,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,61418,Squatina oculata,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,63131,Rhinobatos rhinobatos,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,63153,Gymnura altavela,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,132722,Epinephelus aeneus,NT,Marine Fish,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,132765,Epinephelus goreensis,NT,Marine Fish,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,161409,Rhinobatos irvinei,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,161463,Rhinoptera marginata,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,161484,Scyliorhinus stellaris,NT,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,170158,Dentex angolensis,NT,Marine Fish,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,170322,Kajikia albida,VU,Marine Fish,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,195409,Epinephelus itajara,VU,Marine Fish,FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,104050689,Glaucostegus cemiculus,CR,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
125,Réserve de Biosphère de l'Archipel des Bijagos,126710128,Mobula hypostoma,EN,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
128,Brei_afjör_ur Nature Reserve,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
128,Brei_afjör_ur Nature Reserve,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
128,Brei_afjör_ur Nature Reserve,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,6204,Cystophora cristata,VU,Marine Mammals,FALSE
128,Brei_afjör_ur Nature Reserve,11200,Lamna nasus,VU,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,39352,Galeorhinus galeus,VU,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,39397,Dipturus batis,CR,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,39399,Raja clavata,NT,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,41712,Eubalaena glacialis,EN,Marine Mammals,FALSE
128,Brei_afjör_ur Nature Reserve,41747,Centroscymnus coelolepis,NT,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
128,Brei_afjör_ur Nature Reserve,60213,Somniosus microcephalus,NT,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,63114,Chimaera monstrosa,NT,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,161729,Dipturus nidarosiensis,NT,"Sharks, Rays, Chimaeras",FALSE
128,Brei_afjör_ur Nature Reserve,91209505,Squalus acanthias,VU,"Sharks, Rays, Chimaeras",FALSE
141,Bunaken National Park,58339,Limnonectes heinrichi,VU,Amphibians,TRUE
141,Bunaken National Park,134937,Sundathelphusa minahassae,VU,Freshwater Crabs,TRUE
141,Bunaken National Park,135109,Sundathelphusa rubra,VU,Freshwater Crabs,TRUE
